Ticker,SimFinId,Currency,Fiscal Year,Fiscal Period,Report Date,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common)
KMI,88392,USD,2020,FY,2020-12-31,2021-02-05,2022-02-07,2263000000.0,2263000000.0,11700000000.0,-2545000000.0,9155000000.0,-5665000000.0,-3123000000.0,,-2164000000.0,3490000000,-757000000.0,-1595000000.0,2733000000,-2072000000.0,661000000,-481000000.0,180000000,,119000000,119000000
KMX,327637,USD,2016,FY,2017-02-28,2017-04-21,2017-04-21,190343000.0,192215000.0,15875118000.0,-13691824000.0,2183294000.0,-1488504000.0,-1488504000.0,,,694790000,311615000.0,-56416000.0,1006405000,,1006405000,-379435000.0,626970000,,626970000,626970000
KMX,327637,USD,2017,FY,2018-02-28,2018-04-24,2018-04-24,182660000.0,184470000.0,17120209000.0,-14791350000.0,2328859000.0,-1617051000.0,-1617051000.0,,,711808000,351800000.0,-70745000.0,1063608000,,1063608000,-399496000.0,664112000,,664112000,664112000
KMX,327637,USD,2018,FY,2019-02-28,2019-04-19,2021-04-20,174463000.0,175884000.0,18173100000.0,-15692509000.0,2480591000.0,-1730275000.0,-1730275000.0,,,750316000,362490000.0,-75792000.0,1112806000,,1112806000,-270393000.0,842413000,,842413000,842413000
KMX,327637,USD,2019,FY,2020-02-29,2020-04-21,2021-04-20,164836000.0,166820000.0,20319987000.0,-17597647000.0,2722340000.0,-1940067000.0,-1940067000.0,,,782273000,378713000.0,-83007000.0,1160986000,,1160986000,-272553000.0,888433000,,888433000,888433000
KMX,327637,USD,2020,FY,2021-02-28,2021-04-20,2022-04-14,163183000.0,165133000.0,18950149000.0,-16571024000.0,2379125000.0,-1898775000.0,-1704419000.0,,-194356000.0,480350000,484907000.0,-86178000.0,965257000,,965257000,-218338000.0,746919000,,746919000,746919000
KO,82117,USD,2016,FY,2016-12-31,2017-02-24,2018-02-23,4317000000.0,4367000000.0,41863000000.0,-16465000000.0,25398000000.0,-16772000000.0,-15262000000.0,,,8626000000,-490000000.0,-91000000.0,8136000000,,8136000000,-1586000000.0,6550000000,0.0,6527000000,6527000000
KO,82117,USD,2017,FY,2017-12-31,2018-02-23,2019-02-21,4272000000.0,4324000000.0,35410000000.0,-13255000000.0,22155000000.0,-14556000000.0,-12654000000.0,,,7599000000,-857000000.0,-164000000.0,6742000000,,6742000000,-5560000000.0,1182000000,101000000.0,1248000000,1248000000
KO,82117,USD,2018,FY,2018-12-31,2019-02-21,2021-02-25,4259000000.0,4299000000.0,34300000000.0,-13067000000.0,21233000000.0,-12081000000.0,-11002000000.0,,,9152000000,-927000000.0,-261000000.0,8225000000,,8225000000,-1749000000.0,6476000000,,6434000000,6434000000
KO,82117,USD,2019,FY,2019-12-31,2020-02-24,2022-02-22,4276000000.0,4314000000.0,37266000000.0,-14619000000.0,22647000000.0,-12561000000.0,-12103000000.0,,,10086000000,700000000.0,-383000000.0,10786000000,,10786000000,-1801000000.0,8985000000,,8920000000,8920000000
KO,82117,USD,2020,FY,2020-12-31,2021-02-25,2022-02-22,4295000000.0,4323000000.0,33014000000.0,-13433000000.0,19581000000.0,-10584000000.0,-9731000000.0,,,8997000000,752000000.0,-1067000000.0,9749000000,,9749000000,-1981000000.0,7768000000,,7747000000,7747000000
KR,258154,USD,2016,FY,2017-01-31,2017-03-28,2019-04-02,942000000.0,958000000.0,115337000000.0,-90383000000.0,24954000000.0,-21502000000.0,-19162000000.0,,-2340000000.0,3452000000,-538000000.0,-522000000.0,2914000000,,2914000000,-957000000.0,1957000000,,1975000000,1975000000
KR,258154,USD,2017,FY,2018-01-31,2018-04-03,2020-04-01,895000000.0,904000000.0,123280000000.0,-96722000000.0,26558000000.0,-23946000000.0,-21510000000.0,,-2436000000.0,2612000000,-1128000000.0,-601000000.0,1484000000,,1484000000,405000000.0,1889000000,,1907000000,1907000000
KR,258154,USD,2018,FY,2019-01-31,2019-04-02,2021-03-30,810000000.0,818000000.0,121852000000.0,-95987000000.0,25865000000.0,-23251000000.0,-20786000000.0,,-2465000000.0,2614000000,-646000000.0,-620000000.0,1968000000,2010000000.0,3978000000,-900000000.0,3078000000,,3110000000,3110000000
KR,258154,USD,2019,FY,2020-01-31,2020-04-01,2022-03-29,799000000.0,805000000.0,122286000000.0,-96178000000.0,26108000000.0,-23857000000.0,-21208000000.0,,-2649000000.0,2251000000,-603000000.0,-603000000.0,1648000000,333000000.0,1981000000,-469000000.0,1512000000,,1659000000,1659000000
KR,258154,USD,2020,FY,2021-01-31,2021-03-30,2022-03-29,773000000.0,781000000.0,132498000000.0,-102471000000.0,30027000000.0,-27247000000.0,-24500000000.0,,-2747000000.0,2780000000,-515000000.0,-544000000.0,2265000000,1105000000.0,3370000000,-782000000.0,2588000000,,2585000000,2585000000
KSS,186130,USD,2016,FY,2017-01-31,2017-03-17,2017-03-17,178000000.0,179000000.0,18686000000.0,-11944000000.0,6742000000.0,-5559000000.0,-4435000000.0,,-1124000000.0,1183000000,-308000000.0,-308000000.0,875000000,0.0,875000000,-319000000.0,556000000,,556000000,556000000
KSS,186130,USD,2017,FY,2018-01-31,2018-03-23,2018-03-23,167000000.0,168000000.0,19095000000.0,-12176000000.0,6919000000.0,-5503000000.0,-4512000000.0,,-991000000.0,1416000000,-299000000.0,-299000000.0,1117000000,,1117000000,-258000000.0,859000000,,859000000,859000000
KSS,186130,USD,2018,FY,2019-01-31,2019-03-22,2021-03-18,164000000.0,165000000.0,20229000000.0,-12199000000.0,8030000000.0,-6565000000.0,-5601000000.0,,-964000000.0,1465000000,-256000000.0,-256000000.0,1209000000,-167000000.0,1042000000,-241000000.0,801000000,,801000000,801000000
KSS,186130,USD,2019,FY,2020-01-31,2020-03-18,2022-03-17,157000000.0,158000000.0,19974000000.0,-12140000000.0,7834000000.0,-6622000000.0,-5705000000.0,,-917000000.0,1212000000,-207000000.0,-207000000.0,1005000000,-104000000.0,901000000,-210000000.0,691000000,,691000000,691000000
KSS,186130,USD,2020,FY,2021-01-31,2021-03-18,2022-03-17,154000000.0,154000000.0,15955000000.0,-10360000000.0,5595000000.0,-5895000000.0,-5021000000.0,,-874000000.0,-300000000,-284000000.0,-284000000.0,-584000000,38000000.0,-546000000,383000000.0,-163000000,,-163000000,-163000000
KSU,99395,USD,2016,FY,2016-12-31,2017-01-27,2018-01-26,107560000.0,107761000.0,2334200000.0,-1210700000.0,1123500000.0,-305000000.0,,,-305000000.0,818500000,-155800000.0,-97700000.0,662700000,0.0,662700000,-182800000.0,479900000,,478100000,477900000
KSU,99395,USD,2017,FY,2017-12-31,2018-01-26,2018-01-26,104728000.0,105040000.0,2582900000.0,-1340400000.0,1242500000.0,-320900000.0,,,-320900000.0,921600000,-47300000.0,-100200000.0,874300000,0.0,874300000,89600000.0,963900000,,962000000,961800000
KSU,99395,USD,2018,FY,2018-12-31,2019-01-25,2021-01-29,101852000.0,102270000.0,2714000000.0,-1398899999.0,1315100001.0,-346700000.0,,,-346700000.0,968400001,-97200000.0,-110000000.0,871200001,15700000.0,886900001,-257500000.0,629400001,,627400001,627200001
KSU,99395,USD,2019,FY,2019-12-31,2020-01-24,2022-02-01,99316000.0,99747000.0,2866000000.0,-1460199999.0,1405800001.0,-350700000.0,,,-350700000.0,1055100001,-96800000.0,-115900000.0,958300001,-169900000.0,788400001,-247600000.0,540800001,,538900001,538700001
KSU,99395,USD,2020,FY,2020-12-31,2021-01-29,2022-02-01,93826000.0,94315000.0,2632600000.0,-1241099999.0,1391500001.0,-357900000.0,,,-357900000.0,1033600001,-179800000.0,-150900000.0,853800001,-30600000.0,823200001,-204100000.0,619100001,,617000001,616800001
LDOS,902720,USD,2016,FY,2017-01-31,2017-02-24,2019-02-19,102000000.0,104000000.0,7043000000.0,-6103000000.0,940000000.0,-425000000.0,-422000000.0,,,515000000,-89000000.0,-86000000.0,426000000,-108000000.0,318000000,-72000000.0,246000000,,244000000,244000000
LDOS,902720,USD,2017,FY,2018-01-31,2018-02-23,2019-02-19,152000000.0,154000000.0,10170000000.0,-8738000000.0,1432000000.0,-747000000.0,-737000000.0,,,685000000,-153000000.0,-140000000.0,532000000,-139000000.0,393000000,-29000000.0,364000000,,366000000,366000000
LDOS,902720,USD,2018,FY,2019-01-31,2019-02-19,2019-02-19,151000000.0,153000000.0,10194000000.0,-8690000000.0,1504000000.0,-729000000.0,-729000000.0,,,775000000,-121000000.0,-138000000.0,654000000,-44000000.0,610000000,-28000000.0,582000000,,581000000,581000000
LDOS,902720,USD,2019,FY,2020-01-31,2020-02-18,2020-02-18,143000000.0,145000000.0,11094000000.0,-9546000000.0,1548000000.0,-649000000.0,-689000000.0,,,899000000,-28000000.0,-133000000.0,871000000,-5000000.0,866000000,-196000000.0,670000000,,667000000,667000000
LDOS,902720,USD,2020,FY,2021-01-31,2021-02-23,2021-02-23,142000000.0,144000000.0,12297000000.0,-10560000000.0,1737000000.0,-770000000.0,-770000000.0,,,967000000,-203000000.0,-179000000.0,764000000,17000000.0,781000000,-152000000.0,629000000,,628000000,628000000
LEG,378178,USD,2016,FY,2016-12-31,2017-02-22,2017-02-22,137900000.0,140000000.0,3749900000.0,-2850700000.0,899200000.0,-411100000.0,-396800000.0,,-19900000.0,488100000,-34900000.0,-34900000.0,453200000,33900000.0,487100000,-120000000.0,367100000,19100000.0,385800000,385800000
LEG,378178,USD,2017,FY,2017-12-31,2018-02-22,2019-02-27,136000000.0,137300000.0,3943800000.0,-3061400000.0,882400000.0,-433800000.0,-400500000.0,,-20700000.0,448600000,-35900000.0,-35900000.0,412700000,19300000.0,432000000,-138400000.0,293600000,-900000.0,292600000,292600000
LEG,378178,USD,2018,FY,2018-12-31,2019-02-27,2021-02-24,134300000.0,135200000.0,4269500000.0,-3380800000.0,888700000.0,-446400000.0,-425100000.0,,-20500000.0,442300000,-52500000.0,-52500000.0,389800000,-5400000.0,384400000,-78300000.0,306100000,,305900000,305900000
LEG,378178,USD,2019,FY,2019-12-31,2020-02-20,2022-02-22,134800000.0,135400000.0,4752500000.0,-3728500000.0,1024000000.0,-533000000.0,-469700000.0,,-63300000.0,491000000,-84700000.0,-83300000.0,406300000,-2800000.0,403500000,-89400000.0,314100000,,314000000,314000000
LEG,378178,USD,2020,FY,2020-12-31,2021-02-24,2022-02-22,135700000.0,135900000.0,4280200000.0,-3376100000.0,904100000.0,-489600000.0,-424400000.0,,-65200000.0,414500000,-57200000.0,-79600000.0,357300000,-29400000.0,327900000,-74800000.0,253100000,,253000000,253000000
LEN,80077,USD,2017,FY,2017-11-30,2018-01-09,2020-01-27,237155000.0,237156000.0,12646365000.0,-11021481000.0,1624884000.0,-344751000.0,-285889000.0,,,1280133000,-36261000.0,,1243872000,-54261000.0,1189611000,-417857000.0,771754000,,810480000,810480000
LEN,80077,USD,2018,FY,2018-11-30,2019-01-08,2021-01-22,307968000.0,308565000.0,20571631000.0,-18121477000.0,2450154000.0,-459903000.0,-343934000.0,,,1990251000,129006000.0,,2119257000,143427000.0,2262684000,-545171000.0,1717513000,,1695831000,1695831000
LEN,80077,USD,2019,FY,2019-11-30,2020-01-27,2022-01-28,318419000.0,318422000.0,22259561000.0,-19457266000.0,2802295000.0,-321188000.0,-321188000.0,,,2481107000,-38183000.0,,2442924000,-8632000.0,2434292000,-592173000.0,1842119000,,1849052000,1849052000
LEN,80077,USD,2020,FY,2020-11-30,2021-01-22,2022-01-28,309406000.0,309407000.0,22488854000.0,-19014746000.0,3474108000.0,-333446000.0,-333446000.0,,,3140662000,-75254000.0,,3065408000,58380000.0,3123788000,-656235000.0,2467553000,,2465036000,2465036000
LH,378177,USD,2016,FY,2016-12-31,2017-02-27,2019-02-28,102500000.0,104300000.0,9552900000.0,-6698900000.0,2854000000.0,-1525000000.0,-1345500000.0,,-179500000.0,1329000000,-197000000.0,-219100000.0,1132000000,-58400000.0,1073600000,-360700000.0,712900000,,711800000,711800000
LH,378177,USD,2017,FY,2017-12-31,2018-02-27,2019-02-28,102400000.0,103900000.0,10308000000.0,-7216200000.0,3091800000.0,-1715700000.0,-1499200000.0,,-216500000.0,1376100000,-227700000.0,-235100000.0,1148400000,-70900000.0,1077500000,155400000.0,1232900000,,1227100000,1227100000
LH,378177,USD,2018,FY,2018-12-31,2019-02-28,2021-02-25,101400000.0,102600000.0,11333400000.0,-8157000000.0,3176400000.0,-1802600000.0,-1570900000.0,,-231700000.0,1373800000,-57400000.0,-244200000.0,1316400000,-48100000.0,1268300000,-384400000.0,883900000,,883700000,883700000
LH,378177,USD,2019,FY,2019-12-31,2020-03-05,2022-02-25,97900000.0,98600000.0,11554800000.0,-8302299999.0,3252500001.0,-1867700000.0,-1624500000.0,,-243200000.0,1384800001,-225300000.0,-240700000.0,1159500001,-54600000.0,1104900001,-280000000.0,824900001,,823800001,823800001
LH,378177,USD,2020,FY,2020-12-31,2021-02-25,2022-02-25,97300000.0,98000000.0,13978500000.0,-9025700000.0,4952800000.0,-2004700000.0,-1729300000.0,,-275400000.0,2948100000,-226300000.0,-207400000.0,2721800000,-502700000.0,2219100000,-662100000.0,1557000000,,1556100000,1556100000
LHX,248838,USD,2016,FY,2016-12-31,2016-12-31,2018-08-27,123800000.0,125000000.0,5992000000.0,-3832000000.0,2160000000.0,-1105000000.0,-1105000000.0,,,1055000000,-171000000.0,-181000000.0,884000000,,884000000,-273000000.0,611000000,-287000000.0,324000000,324000000
LHX,248838,USD,2017,FY,2017-12-31,2017-12-31,2018-08-27,122600000.0,124300000.0,5900000000.0,-3734000000.0,2166000000.0,-1093000000.0,-1093000000.0,,,1073000000,-168000000.0,-170000000.0,905000000,,905000000,-267000000.0,638000000,-85000000.0,553000000,553000000
LHX,248838,USD,2018,FY,2018-12-31,2018-12-31,2018-12-31,118600000.0,121100000.0,6182000000.0,-3931000000.0,2251000000.0,-1129000000.0,-1129000000.0,,,1122000000,-196000000.0,-168000000.0,926000000,,926000000,-205000000.0,721000000,-3000000.0,718000000,718000000
LHX,248838,USD,2019,FY,2019-12-31,2020-02-25,2022-02-25,118000000.0,120500000.0,9263000000.0,-6726000000.0,2537000000.0,-1881000000.0,-1881000000.0,,,656000000,69000000.0,-123000000.0,725000000,183000000.0,908000000,-73000000.0,835000000,-1000000.0,822000000,822000000
LHX,248838,USD,2020,FY,2020-12-31,2021-03-01,2022-02-25,214000000.0,215900000.0,18194000000.0,-12886000000.0,5308000000.0,-3315000000.0,-3315000000.0,,,1993000000,147000000.0,-254000000.0,2140000000,-818000000.0,1322000000,-234000000.0,1088000000,-2000000.0,1119000000,1119000000
LIN,1117109,USD,2017,FY,2017-12-31,2018-03-18,2020-03-02,286261000.0,289114000.0,11358000000.0,-6382000000.0,4976000000.0,-2484000000.0,-1207000000.0,-93000000.0,-1184000000.0,2492000000,-153000000.0,-161000000.0,2339000000,-52000000.0,2287000000,-1026000000.0,1308000000,,1247000000,1247000000
LIN,1117109,USD,2018,FY,2018-12-31,2019-02-09,2021-03-01,330401000.0,334127000.0,14836000000.0,-9020000000.0,5816000000.0,-3572000000.0,-1629000000.0,-113000000.0,-1830000000.0,2244000000,-184000000.0,-202000000.0,2060000000,2989000000.0,5049000000,-817000000.0,4288000000,117000000.0,4381000000,4381000000
LIN,1117109,USD,2019,FY,2019-12-31,2020-03-02,2022-02-28,541094000.0,545170000.0,28228000000.0,-16644000000.0,11584000000.0,-8316000000.0,-3457000000.0,-184000000.0,-4675000000.0,3268000000,30000000.0,-38000000.0,3298000000,-371000000.0,2927000000,-769000000.0,2272000000,109000000.0,2285000000,2285000000
LIN,1117109,USD,2020,FY,2020-12-31,2021-03-01,2022-02-28,526736000.0,531157000.0,27243000000.0,-15383000000.0,11860000000.0,-7971000000.0,-3193000000.0,-152000000.0,-4626000000.0,3889000000,-176000000.0,-115000000.0,3713000000,-329000000.0,3384000000,-847000000.0,2622000000,4000000.0,2501000000,2501000000
LKQ,124743,USD,2016,FY,2016-12-31,2017-02-27,2018-02-28,306897000.0,309784000.0,8584031000.0,-5232328000.0,3351703000.0,-2550543000.0,-1670192000.0,,-191433000.0,801160000,-86016000.0,-88263000.0,715144000,-37863000.0,677281000,-220566000.0,456123000,7852000.0,463975000,463975000
LKQ,124743,USD,2017,FY,2017-12-31,2018-02-28,2018-02-28,308607000.0,310649000.0,9736909000.0,-5937286000.0,3799623000.0,-2932633000.0,-1915699000.0,,-219546000.0,866990000,-84105000.0,-101640000.0,782885000,-16258000.0,766627000,-235560000.0,536974000,-6746000.0,533744000,533744000
LKQ,124743,USD,2018,FY,2018-12-31,2019-03-01,2021-02-26,314428000.0,315849000.0,11876674000.0,-7301817000.0,4574857000.0,-3626944000.0,-3352731000.0,,-274213000.0,947913000,-137460000.0,-146377000.0,810453000,-67022000.0,743431000,-191395000.0,487565000,-4397000.0,480118000,480118000
LKQ,124743,USD,2019,FY,2019-12-31,2020-02-27,2022-02-25,310155000.0,310969000.0,12506109000.0,-7654315000.0,4851794000.0,-3871070000.0,-3580300000.0,,-290770000.0,980724000,-105749000.0,-138504000.0,874975000,-83953000.0,791022000,-215330000.0,543415000,1619000.0,541260000,541260000
LKQ,124743,USD,2020,FY,2020-12-31,2021-02-26,2022-02-25,304640000.0,305006000.0,11628830000.0,-7035559000.0,4593271000.0,-3538357000.0,-3266065000.0,,-272292000.0,1054914000,-87831000.0,-103784000.0,967083000,-82088000.0,884995000,-249498000.0,640509000,-95000.0,638423000,638423000
LLY,378181,USD,2016,FY,2016-12-31,2017-02-21,2017-02-21,1058324000.0,1061825000.0,21222100000.0,-5654900000.0,15567200000.0,-11695900000.0,-6452000000.0,-5243900000.0,,3871300000,-84800000.0,,3786500000,-412500000.0,3374000000,-636400000.0,2737600000,,2737600000,2737600000
LLY,378181,USD,2017,FY,2017-12-31,2018-02-20,2019-02-19,1052023000.0,1052023000.0,22871300000.0,-6150800000.0,16720500000.0,-12037400000.0,-6680100000.0,-5357300000.0,,4683100000,300500000.0,,4983600000,-2786200000.0,2197400000,-2401500000.0,-204100000,,-204100000,-204100000
LLY,378181,USD,2018,FY,2018-12-31,2019-02-19,2021-02-17,1027721000.0,1033667000.0,21493300000.0,-4681700000.0,16811600000.0,-11026300000.0,-5975100000.0,-5051200000.0,,5785300000,145600000.0,,5930900000,-2250799999.0,3680100001,-529500000.0,3150600001,81400000.0,3232000001,3232000001
LLY,378181,USD,2019,FY,2019-12-31,2020-02-19,2022-02-23,931059000.0,935684000.0,22319500000.0,-4721200000.0,17598300000.0,-11808800000.0,-6213800000.0,-5595000000.0,,5789500000,291600000.0,,6081100000,-815200000.0,5265900000,-628000000.0,4637900000,3680500000.0,8318400000,8318400000
LLY,378181,USD,2020,FY,2020-12-31,2021-02-17,2022-02-23,907634000.0,912505000.0,24539800000.0,-5483300000.0,19056500000.0,-12206900000.0,-6121200000.0,-6085700000.0,,6849600000,1171900000.0,,8021500000,-791599999.0,7229900001,-1036200000.0,6193700001,,6193700001,6193700001
LMT,103644,USD,2016,FY,2016-12-31,2017-02-09,2017-02-09,299300000.0,303100000.0,34325000000.0,-29183000000.0,5142000000.0,,,,,5629000000,-663000000.0,-663000000.0,4966000000,-80000000.0,4886000000,-1133000000.0,3753000000,1549000000.0,5302000000,5302000000
LMT,103644,USD,2017,FY,2017-12-31,2018-02-16,2019-02-08,287800000.0,290600000.0,49960000000.0,-43589000000.0,6371000000.0,,,,,6744000000,-1498000000.0,-651000000.0,5246000000,0.0,5246000000,-3356000000.0,1890000000,73000000.0,1963000000,1963000000
LMT,103644,USD,2018,FY,2018-12-31,2019-02-08,2021-01-28,284500000.0,286800000.0,53762000000.0,-46488000000.0,7274000000.0,,,,,7274000000,-1436000000.0,-668000000.0,5838000000,,5838000000,-792000000.0,5046000000,,5046000000,5046000000
LMT,103644,USD,2019,FY,2019-12-31,2020-02-07,2022-01-25,282000000.0,283800000.0,59812000000.0,-51445000000.0,8367000000.0,,,,,8367000000,-1126000000.0,-653000000.0,7241000000,,7241000000,-1011000000.0,6230000000,,6230000000,6230000000
LMT,103644,USD,2020,FY,2020-12-31,2021-01-28,2022-01-25,280000000.0,281200000.0,65398000000.0,-56744000000.0,8654000000.0,,,,,8654000000,-419000000.0,-591000000.0,8235000000,,8235000000,-1347000000.0,6888000000,-55000000.0,6833000000,6833000000
LNT,119577,USD,2016,FY,2016-12-31,2017-02-24,2017-02-24,227100000.0,227100000.0,3320000000.0,,,-2783000000.0,-1576200000.0,,-411600000.0,537000000,-195700000.0,-195700000.0,341300000,102100000.0,443400000,-59400000.0,384000000,-2300000.0,381700000,371500000
LNT,119577,USD,2017,FY,2017-12-31,2018-02-23,2018-02-23,229700000.0,229700000.0,3382200000.0,,,-2728800000.0,-1510400000.0,,-461800000.0,653400000,-215100000.0,-215100000.0,438300000,94500000.0,532800000,-66700000.0,466100000,1400000.0,467500000,457300000
LNT,119577,USD,2018,FY,2018-12-31,2019-02-22,2021-02-19,233600000.0,233600000.0,3534000000.0,,,-2840000000.0,-1583000000.0,,-507000000.0,694000000,-255000000.0,-247000000.0,439000000,131000000.0,570000000,-48000000.0,522000000,,522000000,512000000
LNT,119577,USD,2019,FY,2019-12-31,2020-02-21,2022-02-18,238500000.0,239000000.0,3648000000.0,-999000000.0,2649000000.0,-1871000000.0,-481000000.0,,-567000000.0,778000000,-235000000.0,-273000000.0,543000000,93000000.0,636000000,-69000000.0,567000000,,567000000,557000000
LNT,119577,USD,2020,FY,2020-12-31,2021-02-19,2022-02-18,248400000.0,248700000.0,3416000000.0,-834000000.0,2582000000.0,-1842000000.0,-449000000.0,,-615000000.0,740000000,-228000000.0,-275000000.0,512000000,55000000.0,567000000,57000000.0,624000000,,624000000,614000000
